clip_name,frame_nr,person_id,nose_x,nose_y,neck_x,neck_y,rshoulder_x,rshoulder_y,relbow_x,relbow_y,rwrist_x,rwrist_y,lshoulder_x,lshoulder_y,lelbow_x,lelbow_y,lwrist_x,lwrist_y,midhip_x,midhip_y,rhip_x,rhip_y,rknee_x,rknee_y,rankle_x,rankle_y,lhip_x,lhip_y,lknee_x,lknee_y,lankle_x,lankle_y,reye_x,reye_y,leye_x,leye_y,rear_x,rear_y,lear_x,lear_y,lbigtoe_x,lbigtoe_y,lsmalltoe_x,lsmalltoe_y,lheal_x,lheal_y,rbigtoe_x,rbigtoe_y,rsmalltoe_x,rsmalltoe_y,rheal_x,rheal_y,label,status
1P-Ana-780p,201,0,457.772,377.311,0.9707589999999999,461.194,485.765,0.941503,387.935,485.742,0.860586,349.39,597.395,0.916697,377.384,632.173,0.8706919999999999,538.027,485.796,0.9006959999999999,597.383,600.869,0.963325,531.032,628.742,0.85679,457.735,726.467,0.749849,405.444,719.54,0.7518429999999999,412.414,925.396,0.8282309999999999,454.21,1047.62,0.631312,509.976,729.925,719.54,0.7518429999999999,921.887,0.821375,454.253,1110.46,0.694653,436.893,370.345,0.867954,478.699,370.336,basic,
1P-Ana-780p,202,0,457.791,377.409,0.9796079999999999,461.227,485.754,0.945998,391.348,485.713,0.865683,349.445,597.267,0.922966,374.027,632.233,0.8926759999999999,538.052,488.996,0.9031159999999999,593.909,604.38,0.8848929999999999,517.156,625.163,0.906071,457.75,729.981,0.753969,405.456,726.463,0.734937,409.003,928.939,0.8673649999999999,457.765,1033.59,0.810732,506.643,733.401,726.463,0.734937,921.926,0.823271,454.105,1089.48,0.60385,436.907,370.431,0.876606,478.698,370.422,basic,
1P-Ana-780p,203,0,457.781,377.499,0.987189,461.213,485.797,0.948615,391.356,485.758,0.8668619999999999,349.532,597.342,0.9181619999999999,373.845,632.324,0.894239,538.026,489.029,0.903457,579.929,604.413,0.8429200000000001,513.476,621.648,0.8508209999999999,457.794,733.4,0.7626259999999999,405.537,726.518,0.722545,412.36,928.951,0.8513100000000001,450.765,1040.56,0.795022,510.006,733.468,726.518,0.722545,925.372,0.8240259999999999,454.159,1103.45,0.591414,436.904,373.761,0.894524,478.669,373.759,basic,
1P-Ana-780p,204,0,457.807,377.563,0.970271,461.176,489.103,0.948966,391.388,489.088,0.867371,349.546,597.339,0.908014,370.372,632.384,0.8558,537.962,489.129,0.889003,573.007,621.638,0.9140389999999999,496.071,604.354,0.843023,457.746,733.376,0.756859,405.491,726.488,0.7315929999999999,415.833,928.802,0.8236600000000001,443.743,1044.08,0.8190839999999999,506.643,733.437,726.488,0.7315929999999999,925.488,0.8211649999999999,454.264,1099.98,0.627838,436.921,373.842,0.8934200000000001,478.711,373.82,basic,
1P-Ana-780p,205,0,457.892,377.645,0.959476,461.206,489.193,0.9487439999999999,391.438,489.17,0.868825,349.54,597.418,0.929333,363.536,632.293,0.8459300000000001,538.025,489.229,0.8911439999999999,569.474,625.113,0.94842,489.214,601.018,0.898629,457.818,733.382,0.7707609999999999,405.548,726.474,0.729274,422.763,928.948,0.8326089999999999,440.362,1044.13,0.820616,510.012,733.468,726.474,0.729274,928.835,0.817337,454.14,1106.94,0.619614,440.361,373.953,0.8892979999999999,482.021,373.931,basic,
1P-Ana-780p,206,0,457.894,380.908,0.943244,461.258,489.182,0.947915,394.865,489.173,0.872363,349.562,597.265,0.909936,353.115,628.761,0.870628,541.32,489.222,0.8989729999999999,565.928,621.71,0.9083789999999999,485.725,604.298,0.8937109999999999,457.824,729.936,0.766104,408.804,722.988,0.72521,426.204,925.443,0.8286600000000001,443.775,1044.18,0.827082,509.975,730.0,722.988,0.72521,925.379,0.820831,454.27,1089.44,0.659808,443.709,373.995,0.878022,482.042,373.968,basic,
1P-Ana-780p,207,0,457.875,380.95,0.9394239999999999,461.31,489.196,0.943305,398.248,489.168,0.884902,349.523,597.165,0.877975,352.97,625.24,0.855788,541.329,489.25,0.901318,565.78,621.83,0.903122,485.768,607.811,0.876093,457.823,719.538,0.764451,408.831,716.094,0.735505,426.342,918.386,0.828819,447.229,1047.54,0.828291,509.984,719.529,716.094,0.735505,914.955,0.82823,454.301,1086.05,0.634865,440.318,374.063,0.887266,482.035,374.014,basic,
1P-Ana-780p,208,0,461.125,380.99,0.93347,461.372,489.189,0.937,398.368,489.186,0.9008039999999999,349.55,593.903,0.844648,352.956,621.768,0.821055,541.349,489.238,0.9013519999999999,565.805,621.702,0.8771059999999999,489.066,621.756,0.887852,457.821,719.541,0.765682,405.572,716.103,0.7413919999999999,426.365,908.124,0.8403400000000001,447.275,1047.73,0.808665,510.036,719.553,716.103,0.7413919999999999,908.145,0.861177,454.228,1079.07,0.721281,443.759,374.12,0.888265,482.089,374.017,basic,
1P-Ana-780p,209,0,461.149,381.036,0.9224829999999999,464.667,489.234,0.925925,398.45,489.222,0.909999,346.05,597.402,0.825056,359.979,611.249,0.7423719999999999,541.412,489.269,0.907926,569.336,621.719,0.910052,499.585,625.305,0.8522449999999999,461.065,715.998,0.788454,408.87,712.631,0.758585,429.659,907.909,0.86326,443.748,1047.78,0.8084629999999999,510.077,716.039,712.631,0.758585,907.902,0.891527,457.535,1085.97,0.680253,443.825,377.315,0.8895900000000001,482.126,374.057,basic,
1P-Ana-780p,210,0,461.11,381.021,0.9311429999999999,464.644,489.252,0.924793,398.451,489.29,0.892525,345.998,614.79,0.813661,370.349,600.907,0.811211,541.379,489.197,0.912974,569.587,607.866,0.9066059999999999,509.952,632.341,0.8384079999999999,457.831,712.492,0.829554,408.795,712.422,0.794747,429.753,901.013,0.852834,450.662,1061.55,0.719992,509.946,712.524,712.422,0.794747,900.865,0.859958,457.65,1079.11,0.7135400000000001,443.741,377.313,0.886224,482.109,374.048,basic,
1P-Ana-780p,211,0,461.108,381.013,0.933371,464.656,489.244,0.922026,398.451,489.297,0.891589,345.898,621.778,0.826882,356.604,597.317,0.806203,541.404,489.161,0.9170149999999999,573.1,604.413,0.8930100000000001,509.993,642.739,0.8270419999999999,457.797,712.604,0.8230489999999999,408.824,712.559,0.7865019999999999,429.776,900.999,0.844374,450.733,1058.03,0.72831,506.555,712.615,712.559,0.7865019999999999,887.068,0.86062,457.767,1075.45,0.7562500000000001,443.723,377.335,0.8895329999999999,482.106,374.049,basic,
1P-Ana-780p,212,0,461.172,384.467,0.908264,464.702,489.342,0.912565,401.726,492.661,0.885385,342.463,625.252,0.821321,353.005,597.289,0.865522,541.391,489.212,0.9134,583.32,600.884,0.893208,517.169,649.704,0.910496,457.726,712.477,0.824519,405.555,709.124,0.784982,429.796,893.956,0.826051,440.333,1051.21,0.7693200000000001,503.061,712.535,709.124,0.784982,887.017,0.868116,471.663,1068.51,0.737381,443.819,377.451,0.883845,482.184,377.317,basic,
1P-Ana-780p,213,0,461.137,391.474,0.904886,464.791,492.592,0.900399,401.845,492.684,0.893589,342.581,625.237,0.841896,363.496,590.269,0.7982619999999999,541.405,489.304,0.908648,593.874,600.699,0.942483,531.071,653.04,0.865652,457.657,709.142,0.818206,405.53,708.979,0.788817,429.77,887.051,0.818611,443.776,1058.07,0.787009,499.597,712.531,708.979,0.788817,880.184,0.895381,485.531,1047.68,0.805817,447.214,377.66,0.872416,482.14,377.523,basic,
1P-Ana-780p,214,0,461.131,398.248,0.919225,464.83,492.68,0.883971,401.855,492.751,0.8896109999999999,342.548,625.331,0.865459,367.018,579.915,0.825311,541.444,492.568,0.9033319999999999,600.718,597.484,0.965997,541.429,653.171,0.9278759999999999,457.726,709.104,0.824511,408.825,708.96,0.7792629999999999,429.765,887.026,0.8272809999999999,443.734,1054.6,0.786995,503.038,712.483,708.96,0.7792629999999999,880.193,0.892995,485.78,1044.04,0.795719,447.192,380.989,0.8676,482.134,377.638,basic,
1P-Ana-780p,215,0,461.17,394.913,0.909411,468.187,492.72,0.875366,401.889,492.777,0.889488,345.906,625.288,0.872516,373.884,573.07,0.9105479999999999,541.511,492.581,0.90529,601.016,597.304,0.9336300000000001,544.92,656.521,0.94325,457.79,712.46,0.822477,412.32,709.1,0.7641709999999999,429.838,887.117,0.823811,447.266,1051.12,0.7980619999999999,499.674,712.576,709.1,0.7641709999999999,883.672,0.8728600000000001,492.572,1037.08,0.744714,447.223,381.01,0.8656800000000001,482.176,380.89,basic,
1P-Ana-780p,216,0,461.268,398.295,0.9024900000000001,475.161,496.089,0.850914,405.295,496.214,0.8816339999999999,346.132,625.362,0.8995259999999999,377.35,573.059,0.921412,541.639,492.644,0.896326,611.246,593.819,0.860821,558.982,653.164,0.861128,461.073,709.032,0.814581,412.427,708.917,0.738997,429.895,890.535,0.81893,447.244,1051.04,0.799113,506.606,709.13,708.917,0.738997,890.466,0.868825,499.669,1047.51,0.7062069999999999,450.713,384.377,0.859568,485.462,380.998,basic,
1P-Ana-780p,217,0,461.378,398.453,0.900903,478.672,499.659,0.844611,405.321,506.523,0.872124,349.397,625.379,0.91488,381.006,572.934,0.907191,544.984,492.726,0.891523,618.278,590.393,0.855421,569.271,653.296,0.9255829999999999,461.313,709.112,0.8053429999999999,422.826,709.063,0.7580359999999999,429.951,893.997,0.818936,443.764,1051.21,0.773354,513.369,712.464,709.063,0.7580359999999999,887.052,0.867713,506.626,1026.67,0.707897,454.126,387.932,0.855804,485.532,384.388,basic,
1P-Ana-780p,218,0,464.7,401.673,0.8978700000000001,482.11,503.154,0.872258,405.403,506.639,0.878674,349.631,628.619,0.918782,394.826,573.0,0.873763,545.136,496.127,0.864104,625.094,583.401,0.8832909999999999,569.563,653.274,0.9492339999999999,461.315,709.132,0.8051269999999999,422.878,709.101,0.7579619999999999,433.197,893.965,0.822688,443.76,1054.55,0.777702,510.137,712.442,709.101,0.7579619999999999,897.441,0.865788,510.071,1037.12,0.693736,454.292,387.93,0.865139,485.609,384.417,basic,
1P-Ana-780p,219,0,468.263,401.83,0.899698,485.529,506.552,0.9105409999999999,408.975,506.62,0.8511989999999999,359.949,625.412,0.8611439999999999,401.87,572.975,0.93322,548.563,499.604,0.8379179999999999,625.378,579.939,0.915161,573.041,653.207,0.932917,464.675,712.496,0.797084,426.358,712.429,0.7841319999999999,433.244,890.578,0.8249519999999999,443.78,1051.08,0.78417,513.456,712.565,712.429,0.7841319999999999,897.481,0.857166,513.357,1019.82,0.822143,457.683,394.837,0.888806,485.782,387.962,basic,
1P-Ana-780p,220,0,478.572,401.965,0.9089119999999999,485.599,503.146,0.912586,412.446,510.012,0.8470900000000001,370.452,625.198,0.8866259999999999,405.487,579.931,0.8851009999999999,548.572,496.071,0.8516849999999999,628.919,576.508,0.909723,576.414,653.254,0.9141279999999999,468.158,712.555,0.7810229999999999,429.779,712.489,0.807935,433.384,887.118,0.8303379999999999,443.712,1051.13,0.783385,513.571,712.634,712.489,0.807935,894.052,0.8458089999999999,513.487,1019.79,0.8714400000000001,461.064,398.284,0.908392,489.159,394.88,basic,
1P-Ana-780p,221,0,478.708,405.329,0.9281159999999999,485.658,506.603,0.921765,419.333,510.101,0.854532,373.915,625.27,0.8993359999999999,415.796,579.938,0.8302569999999999,551.929,496.171,0.836955,632.335,576.508,0.8817300000000001,579.899,653.042,0.874342,471.656,712.51,0.7640429999999999,429.928,712.425,0.801302,433.478,890.538,0.8209200000000001,443.725,1051.05,0.78922,513.652,712.609,712.425,0.801302,897.497,0.8233619999999999,513.563,1019.76,0.8840119999999999,461.126,398.466,0.9380139999999999,489.244,398.342,basic,
1P-Ana-780p,222,0,482.152,405.38,0.957205,485.782,509.986,0.9248259999999999,422.839,513.432,0.873648,377.334,628.779,0.91761,422.854,593.895,0.8617389999999999,555.421,499.574,0.822199,635.77,576.54,0.8632679999999999,586.873,642.743,0.8320759999999999,478.583,716.001,0.7451439999999999,433.254,712.6,0.797805,436.804,893.969,0.8022349999999999,443.781,1051.08,0.7879349999999999,516.946,719.489,712.6,0.797805,897.532,0.8206709999999999,513.617,1026.62,0.844413,461.225,401.689,0.9427719999999999,492.644,398.423,basic,
1P-Ana-780p,223,0,485.62,405.522,0.95623,489.042,509.996,0.920507,426.34,513.447,0.892473,377.335,628.824,0.941981,429.775,600.76,0.923789,555.397,496.185,0.8311149999999999,639.278,579.925,0.836988,590.324,635.788,0.842251,482.163,716.074,0.7618309999999999,433.428,712.661,0.773766,436.874,897.503,0.805178,447.278,1051.15,0.785229,517.192,719.556,712.661,0.773766,900.854,0.8421949999999999,513.578,1030.11,0.831588,464.68,401.818,0.9300529999999999,496.186,401.736,basic,
1P-Ana-780p,224,0,485.691,405.539,0.9631139999999999,489.162,510.095,0.9245859999999999,429.658,513.532,0.9143859999999999,380.915,628.8,0.893187,429.814,607.864,0.8916229999999999,558.899,499.68,0.820556,642.665,586.863,0.8256600000000001,586.923,628.856,0.8613719999999999,485.623,722.95,0.7708039999999999,440.25,716.106,0.7224039999999999,436.893,904.386,0.819129,450.782,1054.62,0.7838259999999999,520.697,726.475,716.106,0.7224039999999999,900.977,0.866163,513.398,1040.56,0.8194859999999999,464.803,401.835,0.911628,503.049,401.811,basic,
1P-Ana-780p,225,0,485.786,408.844,0.944703,489.272,510.079,0.9186209999999999,429.761,513.583,0.9362349999999999,391.475,625.38,0.854475,433.188,621.764,0.8538739999999999,558.999,499.597,0.826193,632.376,597.16,0.886227,579.829,625.227,0.8741329999999999,489.014,716.0,0.786188,447.289,712.609,0.7428819999999999,450.786,900.992,0.791325,454.142,1058.0,0.7785989999999999,531.038,716.117,712.609,0.7428819999999999,900.89,0.859377,513.388,1037.17,0.8044319999999999,468.267,401.947,0.9005879999999999,506.51,401.885,basic,
1P-Ana-780p,226,0,489.1,408.94,0.92537,492.62,510.14,0.910138,429.939,513.573,0.960984,398.469,625.148,0.8697779999999999,433.16,628.847,0.8764069999999999,562.469,506.502,0.828156,632.224,600.728,0.9082359999999999,572.953,621.743,0.8633500000000001,489.228,719.5,0.774551,454.185,716.065,0.7522869999999999,457.661,894.002,0.812504,457.533,1051.11,0.8284239999999999,537.942,722.956,716.065,0.7522869999999999,897.463,0.827379,513.384,1040.58,0.833398,475.183,402.036,0.9073319999999999,509.971,401.971,basic,
1P-Ana-780p,227,0,489.262,412.404,0.8918200000000001,492.659,513.415,0.918921,433.141,513.621,0.958815,401.823,621.824,0.8895219999999999,433.305,649.631,0.867004,565.847,509.951,0.8441500000000001,625.395,600.944,0.9264469999999999,569.303,621.677,0.8582449999999999,492.63,716.111,0.766616,457.552,716.078,0.7623000000000001,457.867,890.47,0.823971,457.625,1047.72,0.852582,541.384,719.487,716.078,0.7623000000000001,897.423,0.8135319999999999,513.435,1037.12,0.826383,482.051,405.317,0.9220400000000001,510.14,405.27,basic,
1P-Ana-780p,228,0,489.304,415.873,0.885567,492.756,513.439,0.9070459999999999,433.187,513.643,0.956394,402.028,625.092,0.926179,433.39,656.808,0.8993909999999999,565.937,510.057,0.868571,625.082,607.854,0.8662869999999999,562.446,607.844,0.798291,496.182,719.448,0.7497459999999999,457.77,716.113,0.790952,461.095,887.014,0.8404039999999999,457.803,1047.6,0.8827300000000001,541.56,719.543,716.113,0.790952,887.091,0.8039609999999999,513.489,1040.56,0.850915,482.158,405.401,0.9358789999999999,513.428,405.37,basic,
1P-Ana-780p,229,0,492.736,422.826,0.8685200000000001,499.661,513.535,0.8950589999999999,433.34,513.695,0.9421029999999999,405.352,621.773,0.9244129999999999,433.472,670.622,0.872792,569.292,513.428,0.903492,614.716,618.317,0.844884,545.15,600.692,0.88751,509.942,719.518,0.7425889999999999,461.251,719.478,0.780732,464.679,880.189,0.863267,461.298,1043.93,0.868328,544.986,719.557,719.478,0.780732,887.007,0.8034009999999999,513.471,1040.62,0.873763,485.544,408.807,0.936156,513.586,405.539,basic,
1P-Ana-780p,230,0,496.153,422.832,0.867798,506.524,513.613,0.904009,433.475,516.927,0.925728,405.462,621.765,0.926002,433.291,681.055,0.9556279999999999,569.38,513.491,0.917894,604.261,625.293,0.934425,541.572,597.207,0.921461,513.36,716.063,0.771635,464.641,716.051,0.766744,471.63,880.172,0.837985,464.734,1037.06,0.8330949999999999,545.165,716.075,716.051,0.766744,887.022,0.808,513.536,1040.67,0.8915839999999999,485.64,408.833,0.9484509999999999,513.684,405.542,basic,
1P-Ana-780p,231,0,499.58,422.873,0.86116,509.957,513.62,0.9117949999999999,436.841,516.923,0.91261,405.505,621.662,0.912862,433.211,681.223,0.968806,569.399,513.517,0.9147869999999999,600.706,625.391,0.9632719999999999,537.889,597.156,0.879224,513.435,712.519,0.803294,464.687,712.504,0.773158,482.022,879.983,0.854194,482.198,1016.24,0.846942,548.531,712.51,712.504,0.773158,880.226,0.8474389999999999,513.607,1037.08,0.835765,485.682,408.918,0.9346049999999999,516.922,405.59,basic,
1P-Ana-780p,232,0,503.046,426.316,0.876724,510.101,513.686,0.93254,440.262,516.96,0.9018839999999999,405.549,618.341,0.9078,429.807,681.187,0.958892,569.508,513.608,0.923427,597.248,625.4,0.9721209999999999,534.477,593.884,0.8630129999999999,513.554,715.969,0.8008000000000001,468.142,712.675,0.742733,485.506,876.708,0.883763,485.809,995.323,0.8592500000000001,551.966,715.957,712.675,0.742733,883.519,0.8689600000000001,513.675,1030.15,0.82193,485.785,412.33,0.926646,516.967,408.932,basic,
1P-Ana-780p,233,0,506.601,426.285,0.8882059999999999,513.397,513.712,0.938197,443.778,516.991,0.8890889999999999,408.794,618.235,0.893297,429.668,681.011,0.9402969999999999,572.789,513.631,0.9182300000000001,597.138,625.387,0.9528829999999999,531.05,597.149,0.868864,513.597,716.036,0.8006749999999999,468.193,715.999,0.744387,485.69,876.7,0.88763,489.255,991.617,0.868107,552.056,716.036,715.999,0.744387,880.156,0.876222,513.717,1037.11,0.804161,489.07,412.342,0.9289649999999999,517.131,408.931,basic,
1P-Ana-780p,234,0,506.618,429.66,0.902612,513.467,516.989,0.952271,450.65,517.092,0.8824289999999999,408.835,611.346,0.880601,426.342,680.947,0.9154589999999999,572.893,516.909,0.9249569999999999,597.129,628.693,0.944858,527.578,597.245,0.881869,513.658,715.999,0.8007019999999999,468.259,715.967,0.742566,485.773,876.654,0.879366,492.767,977.803,0.811036,555.494,715.956,715.967,0.742566,880.077,0.890593,516.932,1040.54,0.817645,489.07,419.271,0.9052239999999999,517.169,412.373,basic,
1P-Ana-780p,235,0,510.006,429.756,0.936376,513.539,517.082,0.9469679999999999,450.728,517.103,0.886633,408.834,614.777,0.891385,422.774,677.501,0.863325,573.029,517.056,0.911084,597.385,632.207,0.9513269999999999,530.992,600.731,0.881894,516.907,716.03,0.8015059999999999,471.754,716.005,0.749327,489.069,883.606,0.8466049999999999,503.11,967.366,0.788883,558.978,715.993,716.005,0.749327,886.979,0.8422649999999999,513.714,1044.15,0.8404969999999999,489.192,419.382,0.905416,520.484,415.876,basic,
1P-Ana-780p,236,0,510.148,429.796,0.9520219999999999,513.593,517.237,0.938952,450.792,517.2,0.879562,405.564,618.243,0.907578,419.278,674.037,0.838398,576.34,517.206,0.8949269999999999,597.479,632.247,0.944708,531.011,600.991,0.8623179999999999,513.736,719.503,0.785758,471.755,719.484,0.727649,489.075,900.961,0.8842500000000001,513.517,967.291,0.817163,558.892,719.47,719.484,0.727649,894.069,0.8358949999999999,513.564,1040.67,0.845958,489.297,422.746,0.895516,520.669,419.306,basic,
1P-Ana-780p,237,0,513.359,429.936,0.956542,513.639,517.248,0.943472,454.117,517.185,0.883481,405.52,618.284,0.909909,412.403,660.242,0.8712449999999999,576.423,517.24,0.8865409999999999,600.853,632.246,0.9211539999999999,534.548,614.825,0.8195169999999999,513.687,722.995,0.783153,471.729,722.969,0.718812,489.038,901.015,0.9032129999999999,513.671,967.315,0.834364,555.401,722.976,722.969,0.718812,897.474,0.838563,513.6,1040.62,0.8489909999999999,489.324,422.882,0.90539,520.645,422.742,basic,
1P-Ana-780p,238,0,513.407,429.959,0.962708,513.713,520.512,0.936562,454.224,517.23,0.8953589999999999,405.525,618.234,0.88641,412.444,656.718,0.8875649999999999,576.524,520.546,0.8656149999999999,604.29,632.199,0.900747,541.501,625.228,0.904459,513.716,726.435,0.7812319999999999,471.756,723.035,0.7179369999999999,489.032,890.568,0.86153,513.657,967.322,0.791508,555.468,723.027,723.035,0.7179369999999999,894.024,0.823137,513.508,1040.56,0.836994,492.59,422.874,0.894477,523.984,422.778,basic,
1P-Ana-780p,239,0,513.414,429.903,0.9629059999999999,513.723,517.26,0.938472,454.268,517.206,0.902239,405.574,614.839,0.8729,422.742,653.115,0.873033,576.52,520.502,0.871969,611.248,628.598,0.903083,544.888,632.297,0.88307,513.562,719.514,0.796356,468.164,719.472,0.7469600000000001,485.779,887.029,0.859633,513.574,974.342,0.790889,548.619,719.561,719.472,0.7469600000000001,887.078,0.814171,513.486,1040.53,0.824716,492.611,422.854,0.888527,524.032,422.755,basic,
1P-Ana-780p,240,0,513.409,433.139,0.964109,516.957,517.195,0.9469029999999999,454.303,517.157,0.9091049999999999,405.533,614.744,0.870321,422.765,642.731,0.797967,579.974,517.22,0.8636539999999999,618.248,625.301,0.911199,548.524,646.227,0.8464349999999999,513.356,715.986,0.7918649999999999,464.656,712.647,0.787728,485.729,880.056,0.873756,513.575,977.792,0.74819,545.06,716.119,712.647,0.787728,887.111,0.7831549999999999,513.422,1040.54,0.8271200000000001,492.617,426.215,0.895964,524.008,422.789,basic,
1P-Ana-780p,241,0,513.452,429.968,0.965532,517.022,517.251,0.937112,457.56,517.217,0.907238,405.342,621.702,0.882683,426.332,635.808,0.8083549999999999,583.328,517.232,0.8637389999999999,621.787,625.107,0.912092,562.377,653.035,0.870574,510.094,723.043,0.754122,464.671,719.542,0.7561289999999999,485.55,876.535,0.809689,492.644,977.804,0.46669000000000005,544.943,729.918,719.542,0.7561289999999999,883.57,0.797261,513.479,1033.56,0.817063,492.637,426.212,0.890409,524.069,422.772,basic,
1P-Ana-780p,242,0,513.487,433.238,0.9664539999999999,517.011,517.261,0.934427,457.621,517.234,0.9131079999999999,405.319,625.329,0.9109269999999999,429.937,625.303,0.88568,579.871,517.232,0.875775,625.209,621.752,0.9260849999999999,569.483,653.275,0.9336129999999999,510.108,719.556,0.7679619999999999,464.734,716.109,0.761037,485.686,876.419,0.828519,499.604,988.165,0.580901,544.899,726.465,716.109,0.761037,879.954,0.839591,513.534,1023.23,0.828263,492.657,426.308,0.897693,524.094,422.873,basic,
1P-Ana-780p,243,0,513.546,433.381,0.966305,517.046,520.512,0.934373,457.708,520.504,0.918968,405.229,628.602,0.922851,433.359,618.331,0.835326,579.856,517.238,0.874904,628.59,618.325,0.9035700000000001,572.828,656.744,0.9277789999999999,510.091,716.002,0.7917379999999999,464.785,712.65,0.7792089999999999,485.763,866.147,0.802516,503.116,988.322,0.631069,544.87,719.473,712.65,0.7792089999999999,876.534,0.8521679999999999,513.505,1023.23,0.828019,492.707,429.647,0.904223,527.478,426.296,basic,
1P-Ana-780p,244,0,513.588,433.305,0.9733149999999999,517.072,520.518,0.934259,457.743,520.569,0.919021,401.962,628.909,0.907631,433.304,607.819,0.86655,579.868,517.22,0.8779629999999999,628.705,611.336,0.890992,579.924,656.713,0.863625,513.395,715.978,0.813083,468.171,712.666,0.7741169999999999,485.799,866.026,0.798226,513.42,988.151,0.7696700000000001,544.983,716.095,712.666,0.7741169999999999,869.506,0.8213079999999999,513.561,1016.18,0.812912,492.773,429.598,0.8930400000000001,527.498,426.255,basic,
1P-Ana-780p,245,0,513.579,433.418,0.9620209999999999,517.144,520.593,0.925541,457.785,520.7,0.91322,401.992,632.299,0.895852,436.723,604.415,0.8773639999999999,579.903,517.212,0.876027,632.178,611.249,0.858783,593.74,660.131,0.862055,510.102,715.995,0.798388,464.806,715.951,0.77785,485.778,872.967,0.802682,510.023,991.71,0.651195,544.896,716.105,715.951,0.77785,869.565,0.828444,513.636,1023.11,0.852314,492.774,429.697,0.900149,527.523,426.378,basic,
1P-Ana-780p,246,0,513.653,433.503,0.952306,517.215,520.654,0.908137,457.798,524.088,0.904901,405.231,635.813,0.8759119999999999,440.291,604.38,0.858518,579.963,517.226,0.868547,632.285,607.769,0.8628589999999999,600.742,656.792,0.939755,513.377,712.62,0.813087,468.172,712.602,0.781844,489.236,872.982,0.8323429999999999,513.53,991.702,0.8078649999999999,544.968,715.966,712.602,0.781844,866.108,0.831994,513.68,1019.65,0.851282,496.198,429.78,0.90161,530.989,429.715,basic,
1P-Ana-780p,247,0,513.689,440.232,0.9213739999999999,520.518,524.05,0.890183,457.887,527.525,0.89636,405.379,642.722,0.846533,447.301,607.796,0.840332,583.36,520.537,0.858169,639.278,604.44,0.8512369999999999,600.963,660.098,0.9110739999999999,513.513,712.517,0.840992,471.656,712.471,0.778407,489.146,866.096,0.8242459999999999,513.646,991.829,0.771365,545.163,712.621,712.471,0.778407,862.573,0.8344300000000001,516.92,1019.58,0.8678589999999999,499.589,429.939,0.8964900000000001,534.441,429.908,basic,
1P-Ana-780p,248,0,516.901,440.255,0.9129029999999999,520.573,527.527,0.876644,461.103,530.982,0.896382,405.438,646.152,0.8418500000000001,454.192,611.263,0.8542919999999999,583.411,520.676,0.8425389999999999,649.562,604.468,0.8580800000000001,611.298,656.757,0.883749,513.549,712.551,0.8401839999999999,471.759,712.497,0.7775569999999999,489.227,866.137,0.814122,516.935,991.856,0.803036,545.181,712.664,712.497,0.7775569999999999,866.027,0.8369479999999999,516.998,1016.26,0.854634,503.028,433.151,0.8987029999999999,534.493,429.946,basic,
1P-Ana-780p,249,0,516.918,443.723,0.906617,520.592,531.035,0.877168,461.108,531.01,0.893384,408.855,646.173,0.8215600000000001,457.786,618.301,0.9012089999999999,586.871,527.472,0.825388,652.988,604.403,0.888529,621.694,656.698,0.924172,513.629,712.64,0.8341529999999999,475.242,712.607,0.781127,492.73,869.592,0.8078000000000001,517.123,998.692,0.804952,548.469,715.986,712.607,0.781127,869.542,0.831295,517.034,1016.24,0.808692,503.049,433.262,0.8974249999999999,534.492,433.171,basic,
1P-Ana-780p,250,0,517.077,436.929,0.9096909999999999,520.668,531.007,0.8643339999999999,461.14,530.982,0.894748,412.334,642.714,0.8069200000000001,457.873,625.091,0.936534,590.345,527.52,0.8284229999999999,653.344,604.312,0.927589,625.259,653.322,0.942012,513.711,716.03,0.8198179999999999,478.702,715.98,0.7783439999999999,496.133,876.419,0.8333,520.544,1002.25,0.765285,548.586,716.1,715.98,0.7783439999999999,873.041,0.842815,517.059,1016.14,0.801658,506.624,433.137,0.912272,537.964,429.94,basic,
1P-Ana-780p,251,0,517.022,436.784,0.9364129999999999,523.996,527.523,0.8555769999999999,461.17,527.563,0.889485,415.909,632.362,0.808097,461.251,628.717,0.910327,590.355,524.037,0.839787,656.605,604.395,0.919241,625.336,649.611,0.8955339999999999,517.015,715.952,0.807394,482.062,712.647,0.778647,492.771,876.648,0.8324579999999999,517.256,995.279,0.80234,558.878,715.982,712.647,0.778647,876.553,0.862617,517.167,1019.75,0.7553300000000001,506.557,429.868,0.905428,537.938,429.831,basic,
1P-Ana-780p,252,0,516.975,433.334,0.976159,524.073,524.006,0.8632949999999999,461.198,524.02,0.902685,422.808,628.63,0.864869,461.171,632.228,0.889316,593.777,520.651,0.8621489999999999,660.111,604.446,0.86643,628.692,632.22,0.8880429999999999,517.084,719.484,0.788389,482.071,716.065,0.7662100000000001,489.113,880.155,0.872892,524.015,988.181,0.807028,562.454,719.57,716.065,0.7662100000000001,876.694,0.9046000000000001,517.114,1016.17,0.823198,503.139,429.667,0.8815419999999999,537.885,426.358,basic,
